year,state-name,sector-name,fuel-name,value
1995,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.382273
1996,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.402223
1997,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.401798
1998,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.298137
1999,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.367004
2000,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.412409
2001,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.10832
2002,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.143465
2003,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.168975
2004,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.183682
2005,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.142412
2006,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.133876
2007,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.1501
2008,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.388106
2009,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.207823
2010,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.311021
2011,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.3776
2012,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.266344
2013,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.304759
2014,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.344339
2015,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.344656
2016,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.369629
2017,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.37746
2018,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.528095
2019,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.463968
2020,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.271375
2021,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.249153
1970,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.131039
1971,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.184438
1972,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.366853
1973,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.330108
1974,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.284421
1975,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.491966
1976,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.581314
1977,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.867306
1978,Missouri,Electric Power carbon dioxide emissions,Petroleum,1.34267
1979,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.689991
1980,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.307514
1981,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.140054
1982,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.166127
1983,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.20413
1984,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.103755
1985,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.095162
1986,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.103975
1987,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.101064
1988,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.148642
1989,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.122412
1990,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.092796
1991,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.125512
1992,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.09099
1993,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.731546
1994,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.863116
1995,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.813396
1996,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.111284
1997,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.130047
1998,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.3079
1999,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.30241
2000,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.257485
2001,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.701616
2002,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.567349
2003,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.159355
2004,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.195961
2005,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.171206
2006,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.059784
2007,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.059697
2008,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.061776
2009,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.107866
2010,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.111634
2011,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.061907
2012,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.057384
2013,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.051627
2014,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.082633
2015,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.067542
2016,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.066322
2017,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.053503
2018,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.08274
2019,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.089339
2020,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.078144
2021,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.206257
1970,Montana,Commercial carbon dioxide emissions,Coal,0.010275
1971,Montana,Commercial carbon dioxide emissions,Coal,0.018918
1972,Montana,Commercial carbon dioxide emissions,Coal,0.013828
1973,Montana,Commercial carbon dioxide emissions,Coal,0.016997
1974,Montana,Commercial carbon dioxide emissions,Coal,0.015845
1975,Montana,Commercial carbon dioxide emissions,Coal,0.014501
1976,Montana,Commercial carbon dioxide emissions,Coal,0.011716
1977,Montana,Commercial carbon dioxide emissions,Coal,0.003073
1978,Montana,Commercial carbon dioxide emissions,Coal,0.021511
1979,Montana,Commercial carbon dioxide emissions,Coal,0.016133
1980,Montana,Commercial carbon dioxide emissions,Coal,0.023431
1981,Montana,Commercial carbon dioxide emissions,Coal,0.011139
1982,Montana,Commercial carbon dioxide emissions,Coal,0.012676
1983,Montana,Commercial carbon dioxide emissions,Coal,0.012484
1984,Montana,Commercial carbon dioxide emissions,Coal,0.008259
1985,Montana,Commercial carbon dioxide emissions,Coal,0.010563
1986,Montana,Commercial carbon dioxide emissions,Coal,0.028617
1987,Montana,Commercial carbon dioxide emissions,Coal,0.010371
1988,Montana,Commercial carbon dioxide emissions,Coal,0.012004
1989,Montana,Commercial carbon dioxide emissions,Coal,0.079417
1990,Montana,Commercial carbon dioxide emissions,Coal,0.082202
1991,Montana,Commercial carbon dioxide emissions,Coal,0.064055
1992,Montana,Commercial carbon dioxide emissions,Coal,0.030275
1993,Montana,Commercial carbon dioxide emissions,Coal,0.016306
1994,Montana,Commercial carbon dioxide emissions,Coal,0.005835
1995,Montana,Commercial carbon dioxide emissions,Coal,0.017725
1996,Montana,Commercial carbon dioxide emissions,Coal,0.006872
1997,Montana,Commercial carbon dioxide emissions,Coal,0.125308
1998,Montana,Commercial carbon dioxide emissions,Coal,0.008695
1999,Montana,Commercial carbon dioxide emissions,Coal,0.004285
2000,Montana,Commercial carbon dioxide emissions,Coal,0.004099
2001,Montana,Commercial carbon dioxide emissions,Coal,0.00467
2002,Montana,Commercial carbon dioxide emissions,Coal,0.004664
2003,Montana,Commercial carbon dioxide emissions,Coal,0.003054
2004,Montana,Commercial carbon dioxide emissions,Coal,0.167172
2005,Montana,Commercial carbon dioxide emissions,Coal,0.230966
2006,Montana,Commercial carbon dioxide emissions,Coal,0.221652
2007,Montana,Commercial carbon dioxide emissions,Coal,0.00285
2008,Montana,Commercial carbon dioxide emissions,Coal,0.026678
2009,Montana,Commercial carbon dioxide emissions,Coal,0.022925
2010,Montana,Commercial carbon dioxide emissions,Coal,0.017278
2011,Montana,Commercial carbon dioxide emissions,Coal,0.022524
2012,Montana,Commercial carbon dioxide emissions,Coal,0.011387
2013,Montana,Commercial carbon dioxide emissions,Coal,0.002849
2014,Montana,Commercial carbon dioxide emissions,Coal,0.002183
2015,Montana,Commercial carbon dioxide emissions,Coal,0.005049
2016,Montana,Commercial carbon dioxide emissions,Coal,0.003243
2017,Montana,Commercial carbon dioxide emissions,Coal,0.004496
2018,Montana,Commercial carbon dioxide emissions,Coal,0.006314
2019,Montana,Commercial carbon dioxide emissions,Coal,0.003829
2020,Montana,Commercial carbon dioxide emissions,Coal,0.001442
2021,Montana,Commercial carbon dioxide emissions,Coal,0.002878
1970,Montana,Industrial carbon dioxide emissions,Coal,0.056498
1971,Montana,Industrial carbon dioxide emissions,Coal,0.079306
1972,Montana,Industrial carbon dioxide emissions,Coal,0.096056
1973,Montana,Industrial carbon dioxide emissions,Coal,0.087444
1974,Montana,Industrial carbon dioxide emissions,Coal,0.111103
1975,Montana,Industrial carbon dioxide emissions,Coal,0.098611
1976,Montana,Industrial carbon dioxide emissions,Coal,0.22921
1977,Montana,Industrial carbon dioxide emissions,Coal,0.329146
1978,Montana,Industrial carbon dioxide emissions,Coal,0.327159
1979,Montana,Industrial carbon dioxide emissions,Coal,0.393783
1980,Montana,Industrial carbon dioxide emissions,Coal,0.27738
1981,Montana,Industrial carbon dioxide emissions,Coal,0.507347
1982,Montana,Industrial carbon dioxide emissions,Coal,0.410061
1983,Montana,Industrial carbon dioxide emissions,Coal,0.312963
1984,Montana,Industrial carbon dioxide emissions,Coal,0.294699
1985,Montana,Industrial carbon dioxide emissions,Coal,0.384698
1986,Montana,Industrial carbon dioxide emissions,Coal,0.536401
1987,Montana,Industrial carbon dioxide emissions,Coal,0.325172
1988,Montana,Industrial carbon dioxide emissions,Coal,0.372111
1989,Montana,Industrial carbon dioxide emissions,Coal,0.344667
1990,Montana,Industrial carbon dioxide emissions,Coal,0.382616
1991,Montana,Industrial carbon dioxide emissions,Coal,0.492496
1992,Montana,Industrial carbon dioxide emissions,Coal,0.447076
1993,Montana,Industrial carbon dioxide emissions,Coal,0.643227
1994,Montana,Industrial carbon dioxide emissions,Coal,0.990721
1995,Montana,Industrial carbon dioxide emissions,Coal,1.063743
1996,Montana,Industrial carbon dioxide emissions,Coal,0.224153
1997,Montana,Industrial carbon dioxide emissions,Coal,0.18128
1998,Montana,Industrial carbon dioxide emissions,Coal,0.245297
1999,Montana,Industrial carbon dioxide emissions,Coal,0.28607
2000,Montana,Industrial carbon dioxide emissions,Coal,0.250579
2001,Montana,Industrial carbon dioxide emissions,Coal,0.245847
2002,Montana,Industrial carbon dioxide emissions,Coal,0.126147
2003,Montana,Industrial carbon dioxide emissions,Coal,0.127828
2004,Montana,Industrial carbon dioxide emissions,Coal,0.12844
2005,Montana,Industrial carbon dioxide emissions,Coal,0.124351
2006,Montana,Industrial carbon dioxide emissions,Coal,0.122365
2007,Montana,Industrial carbon dioxide emissions,Coal,0.154258
2008,Montana,Industrial carbon dioxide emissions,Coal,0.131166
2009,Montana,Industrial carbon dioxide emissions,Coal,0.084011
2010,Montana,Industrial carbon dioxide emissions,Coal,0.10544
2011,Montana,Industrial carbon dioxide emissions,Coal,0.115011
2012,Montana,Industrial carbon dioxide emissions,Coal,0.397954
2013,Montana,Industrial carbon dioxide emissions,Coal,0.426039
2014,Montana,Industrial carbon dioxide emissions,Coal,0.462048
2015,Montana,Industrial carbon dioxide emissions,Coal,0.473711
2016,Montana,Industrial carbon dioxide emissions,Coal,0.445816
2017,Montana,Industrial carbon dioxide emissions,Coal,0.433621
2018,Montana,Industrial carbon dioxide emissions,Coal,0.410143
2019,Montana,Industrial carbon dioxide emissions,Coal,0.337624
2020,Montana,Industrial carbon dioxide emissions,Coal,0.342617
2021,Montana,Industrial carbon dioxide emissions,Coal,0.400122
1970,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,2.546126
1971,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,2.610334
1972,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,2.564418
1973,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,2.815945
1974,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,2.503816
1975,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,1.964179
1976,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,1.009978
1977,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.800973
1978,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.659198
1979,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.708559
1980,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.596899
1981,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.227774
1982,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.080856
1983,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.079583
1984,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.075129
1985,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.065162
1986,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.088172
1987,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.090293
1988,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.103442
1989,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.132974
1990,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.191561
1991,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.186342
1992,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.098655
1993,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.098776
1994,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.161393
1995,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.163468
1996,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.123887
1997,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.143943
1998,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.271222
1999,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.245271
2000,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.29733
2001,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.232387
2002,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.256264
2003,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.242726
2004,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.174875
2005,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.426652
2006,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.415094
2007,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.587568
2008,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.385614
2009,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.176466
2010,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.210303
2011,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.226231
2012,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.417291
2013,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.250413
2014,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.229948
2015,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.238942
2016,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.326508
2017,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.347566
2018,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.515608
2019,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.684338
2020,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.612433
2021,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.635026
1970,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.231371
1971,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.296608
1972,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.370197
1973,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.186375
1974,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.47213
1975,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.498989
1976,Nebraska,Industrial carbon dioxide emissions,Petroleum,3.145038
1977,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.824322
1978,Nebraska,Industrial carbon dioxide emissions,Petroleum,3.007251
1979,Nebraska,Industrial carbon dioxide emissions,Petroleum,3.512896
1980,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.524291
1981,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.266975
1982,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.431266
1983,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.413939
1984,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.4562
1985,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.685877
1986,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.750713
1987,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.669498
1988,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.869856
1989,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.819623
1990,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.746064
1991,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.62421
1992,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.691443
1993,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.709081
1994,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.879963
1995,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.57854
1996,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.588845
1997,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.564592
1998,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.729231
1999,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.271363
2000,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.493206
2001,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.861319
2002,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.925866
2003,Nebraska,Industrial carbon dioxide emissions,Petroleum,3.015431
2004,Nebraska,Industrial carbon dioxide emissions,Petroleum,3.22184
2005,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.98312
2006,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.963575
2007,Nebraska,Industrial carbon dioxide emissions,Petroleum,3.082158
2008,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.787167
2009,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.259225
2010,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.145365
2011,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.10469
2012,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.667893
2013,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.398046
2014,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.222215
2015,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.300231
2016,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.415424
2017,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.411812
2018,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.211251
2019,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.279941
2020,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.38839
2021,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.279657
1970,New Jersey,Electric Power carbon dioxide emissions,All Fuels,30.42313
1971,New Jersey,Electric Power carbon dioxide emissions,All Fuels,28.484828
1972,New Jersey,Electric Power carbon dioxide emissions,All Fuels,26.046996
1973,New Jersey,Electric Power carbon dioxide emissions,All Fuels,29.456997
1974,New Jersey,Electric Power carbon dioxide emissions,All Fuels,26.97376
1975,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.956191
1976,New Jersey,Electric Power carbon dioxide emissions,All Fuels,18.634532
1977,New Jersey,Electric Power carbon dioxide emissions,All Fuels,19.736443
1978,New Jersey,Electric Power carbon dioxide emissions,All Fuels,18.649888
1979,New Jersey,Electric Power carbon dioxide emissions,All Fuels,16.638123
1980,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.713931
1981,New Jersey,Electric Power carbon dioxide emissions,All Fuels,16.285435
1982,New Jersey,Electric Power carbon dioxide emissions,All Fuels,14.444591
1983,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.219235
1984,New Jersey,Electric Power carbon dioxide emissions,All Fuels,16.764074
1985,New Jersey,Electric Power carbon dioxide emissions,All Fuels,14.804009
1986,New Jersey,Electric Power carbon dioxide emissions,All Fuels,12.968543
1987,New Jersey,Electric Power carbon dioxide emissions,All Fuels,14.519264
1988,New Jersey,Electric Power carbon dioxide emissions,All Fuels,14.10145
1989,New Jersey,Electric Power carbon dioxide emissions,All Fuels,16.757559
1990,New Jersey,Electric Power carbon dioxide emissions,All Fuels,12.261442
1991,New Jersey,Electric Power carbon dioxide emissions,All Fuels,12.078946
1992,New Jersey,Electric Power carbon dioxide emissions,All Fuels,12.775943
1993,New Jersey,Electric Power carbon dioxide emissions,All Fuels,13.424322
1994,New Jersey,Electric Power carbon dioxide emissions,All Fuels,15.466614
1995,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.055915
1996,New Jersey,Electric Power carbon dioxide emissions,All Fuels,15.860225
1997,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.225145
1998,New Jersey,Electric Power carbon dioxide emissions,All Fuels,16.128214
1999,New Jersey,Electric Power carbon dioxide emissions,All Fuels,16.80986
2000,New Jersey,Electric Power carbon dioxide emissions,All Fuels,19.147564
2001,New Jersey,Electric Power carbon dioxide emissions,All Fuels,18.875143
2002,New Jersey,Electric Power carbon dioxide emissions,All Fuels,19.290646
2003,New Jersey,Electric Power carbon dioxide emissions,All Fuels,18.24436
2004,New Jersey,Electric Power carbon dioxide emissions,All Fuels,19.196806
2005,New Jersey,Electric Power carbon dioxide emissions,All Fuels,19.424751
2006,New Jersey,Electric Power carbon dioxide emissions,All Fuels,18.387092
2007,New Jersey,Electric Power carbon dioxide emissions,All Fuels,19.502091
2008,New Jersey,Electric Power carbon dioxide emissions,All Fuels,18.759269
2009,New Jersey,Electric Power carbon dioxide emissions,All Fuels,14.708114
2010,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.831584
2011,New Jersey,Electric Power carbon dioxide emissions,All Fuels,15.669187
2012,New Jersey,Electric Power carbon dioxide emissions,All Fuels,14.860032
2013,New Jersey,Electric Power carbon dioxide emissions,All Fuels,14.436684
2014,New Jersey,Electric Power carbon dioxide emissions,All Fuels,16.764074
2015,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.859273
2016,New Jersey,Electric Power carbon dioxide emissions,All Fuels,19.637167
2017,New Jersey,Electric Power carbon dioxide emissions,All Fuels,16.697311
2018,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.326764
2019,New Jersey,Electric Power carbon dioxide emissions,All Fuels,17.383727
2020,New Jersey,Electric Power carbon dioxide emissions,All Fuels,13.563475
2021,New Jersey,Electric Power carbon dioxide emissions,All Fuels,13.328301
1970,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1971,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1972,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1973,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1974,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1975,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1976,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1977,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1978,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1979,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1980,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1981,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1982,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1983,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1984,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1985,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1986,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1987,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1988,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1989,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1990,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1991,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1992,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1993,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1994,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1995,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1996,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1997,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1998,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
1999,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2000,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2001,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2002,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2003,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2004,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2005,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2006,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2007,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2008,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2009,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2010,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2011,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2012,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2013,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2014,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2015,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2016,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2017,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2018,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2019,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,53.027339625
2020,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,46.883956
2021,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,51.167615
1970,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.896897
1971,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.938517
1972,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.868849
1973,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.460224
1974,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.434986
1975,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.300209
1976,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.905751
1977,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.444954
1978,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.445325
