year,state-name,sector-name,fuel-name,value
1978,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.669006
1979,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.850812
1980,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.731305
1981,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.806063
1982,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.856326
1983,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.853834
1984,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.626696
1985,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.641542
1986,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.640959
1987,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.752619
1988,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.804685
1989,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.842912
1990,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.720065
1991,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.828871
1992,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.859178
1993,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.866506
1994,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.79021
1995,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.909232
1996,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.875117
1997,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.975712
1998,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.917512
1999,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.9656
2000,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.966003
2001,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.900068
2002,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.99598
2003,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.931031
2004,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.947274
2005,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.986278
2006,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.929706
2007,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,1.05075
2008,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,1.00351
2009,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,1.027177
2010,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.998526
2011,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.911082
2012,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.838773
2013,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.941158
2014,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.966946
2015,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.94529
2016,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.864391
2017,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.881798
2018,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.911057
2019,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.883015
2020,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.823756
2021,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.805925
1970,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.707495
1971,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.561537
1972,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.560258
1973,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.587846
1974,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.548529
1975,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.503273
1976,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.514146
1977,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.500024
1978,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.490349
1979,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.364735
1980,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.32507
1981,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.122209
1982,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.220869
1983,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.238994
1984,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.281001
1985,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.242796
1986,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.196062
1987,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.206037
1988,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.149248
1989,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.074467
1990,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.07805
1991,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.084249
1992,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.086839
1993,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.077811
1994,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.06598
1995,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.125347
1996,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.133029
1997,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.113875
1998,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.103893
1999,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.092293
2000,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.096296
2001,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.086836
2002,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.15313
2003,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.157887
2004,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.16867
2005,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.152745
2006,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.079405
2007,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.088364
2008,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.06229
2009,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.075941
2010,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.090661
2011,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.015273
2012,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.078725
2013,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.061288
2014,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.060267
2015,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.080004
2016,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.008318
2017,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.007058
2018,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.050741
2019,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.004347
2020,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.003532
2021,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.045294
1970,Florida,Residential carbon dioxide emissions,Natural Gas,0.811471
1971,Florida,Residential carbon dioxide emissions,Natural Gas,0.730881
1972,Florida,Residential carbon dioxide emissions,Natural Gas,0.728495
1973,Florida,Residential carbon dioxide emissions,Natural Gas,0.920427
1974,Florida,Residential carbon dioxide emissions,Natural Gas,0.836072
1975,Florida,Residential carbon dioxide emissions,Natural Gas,0.868892
1976,Florida,Residential carbon dioxide emissions,Natural Gas,0.947945
1977,Florida,Residential carbon dioxide emissions,Natural Gas,1.030444
1978,Florida,Residential carbon dioxide emissions,Natural Gas,1.226088
1979,Florida,Residential carbon dioxide emissions,Natural Gas,0.978696
1980,Florida,Residential carbon dioxide emissions,Natural Gas,0.858341
1981,Florida,Residential carbon dioxide emissions,Natural Gas,0.959609
1982,Florida,Residential carbon dioxide emissions,Natural Gas,0.78178
1983,Florida,Residential carbon dioxide emissions,Natural Gas,0.894235
1984,Florida,Residential carbon dioxide emissions,Natural Gas,0.867513
1985,Florida,Residential carbon dioxide emissions,Natural Gas,0.79583
1986,Florida,Residential carbon dioxide emissions,Natural Gas,0.790634
1987,Florida,Residential carbon dioxide emissions,Natural Gas,0.845457
1988,Florida,Residential carbon dioxide emissions,Natural Gas,0.852562
1989,Florida,Residential carbon dioxide emissions,Natural Gas,0.750127
1990,Florida,Residential carbon dioxide emissions,Natural Gas,0.74562
1991,Florida,Residential carbon dioxide emissions,Natural Gas,0.751145
1992,Florida,Residential carbon dioxide emissions,Natural Gas,0.837825
1993,Florida,Residential carbon dioxide emissions,Natural Gas,0.812266
1994,Florida,Residential carbon dioxide emissions,Natural Gas,0.828915
1995,Florida,Residential carbon dioxide emissions,Natural Gas,0.82519
1996,Florida,Residential carbon dioxide emissions,Natural Gas,0.964995
1997,Florida,Residential carbon dioxide emissions,Natural Gas,0.736373
1998,Florida,Residential carbon dioxide emissions,Natural Gas,0.787809
1999,Florida,Residential carbon dioxide emissions,Natural Gas,0.765238
2000,Florida,Residential carbon dioxide emissions,Natural Gas,0.889866
2001,Florida,Residential carbon dioxide emissions,Natural Gas,0.877905
2002,Florida,Residential carbon dioxide emissions,Natural Gas,0.831345
2003,Florida,Residential carbon dioxide emissions,Natural Gas,0.876262
2004,Florida,Residential carbon dioxide emissions,Natural Gas,0.873313
2005,Florida,Residential carbon dioxide emissions,Natural Gas,0.887131
2006,Florida,Residential carbon dioxide emissions,Natural Gas,0.855425
2007,Florida,Residential carbon dioxide emissions,Natural Gas,0.827218
2008,Florida,Residential carbon dioxide emissions,Natural Gas,0.85288
2009,Florida,Residential carbon dioxide emissions,Natural Gas,0.832035
2010,Florida,Residential carbon dioxide emissions,Natural Gas,1.019286
2011,Florida,Residential carbon dioxide emissions,Natural Gas,0.883898
2012,Florida,Residential carbon dioxide emissions,Natural Gas,0.776484
2013,Florida,Residential carbon dioxide emissions,Natural Gas,0.826741
2014,Florida,Residential carbon dioxide emissions,Natural Gas,0.908293
2015,Florida,Residential carbon dioxide emissions,Natural Gas,0.835502
2016,Florida,Residential carbon dioxide emissions,Natural Gas,0.83402
2017,Florida,Residential carbon dioxide emissions,Natural Gas,0.816031
2018,Florida,Residential carbon dioxide emissions,Natural Gas,0.929629
2019,Florida,Residential carbon dioxide emissions,Natural Gas,0.900158
2020,Florida,Residential carbon dioxide emissions,Natural Gas,0.941216
2021,Florida,Residential carbon dioxide emissions,Natural Gas,1.053808
1970,Florida,Residential carbon dioxide emissions,All Fuels,2.944372
1971,Florida,Residential carbon dioxide emissions,All Fuels,2.823193
1972,Florida,Residential carbon dioxide emissions,All Fuels,2.538841
1973,Florida,Residential carbon dioxide emissions,All Fuels,2.742328
1974,Florida,Residential carbon dioxide emissions,All Fuels,2.279024
1975,Florida,Residential carbon dioxide emissions,All Fuels,2.271777
1976,Florida,Residential carbon dioxide emissions,All Fuels,2.641118
1977,Florida,Residential carbon dioxide emissions,All Fuels,2.739245
1978,Florida,Residential carbon dioxide emissions,All Fuels,2.859541
1979,Florida,Residential carbon dioxide emissions,All Fuels,2.382544
1980,Florida,Residential carbon dioxide emissions,All Fuels,2.249438
1981,Florida,Residential carbon dioxide emissions,All Fuels,2.198627
1982,Florida,Residential carbon dioxide emissions,All Fuels,1.660002
1983,Florida,Residential carbon dioxide emissions,All Fuels,1.800484
1984,Florida,Residential carbon dioxide emissions,All Fuels,2.115234
1985,Florida,Residential carbon dioxide emissions,All Fuels,2.217548
1986,Florida,Residential carbon dioxide emissions,All Fuels,2.08039
1987,Florida,Residential carbon dioxide emissions,All Fuels,2.160614
1988,Florida,Residential carbon dioxide emissions,All Fuels,1.978011
1989,Florida,Residential carbon dioxide emissions,All Fuels,1.673995
1990,Florida,Residential carbon dioxide emissions,All Fuels,1.540826
1991,Florida,Residential carbon dioxide emissions,All Fuels,1.581383
1992,Florida,Residential carbon dioxide emissions,All Fuels,1.747087
1993,Florida,Residential carbon dioxide emissions,All Fuels,1.673791
1994,Florida,Residential carbon dioxide emissions,All Fuels,1.5734
1995,Florida,Residential carbon dioxide emissions,All Fuels,1.4929
1996,Florida,Residential carbon dioxide emissions,All Fuels,1.658768
1997,Florida,Residential carbon dioxide emissions,All Fuels,1.370514
1998,Florida,Residential carbon dioxide emissions,All Fuels,1.450062
1999,Florida,Residential carbon dioxide emissions,All Fuels,1.418977
2000,Florida,Residential carbon dioxide emissions,All Fuels,1.521367
2001,Florida,Residential carbon dioxide emissions,All Fuels,1.430739
2002,Florida,Residential carbon dioxide emissions,All Fuels,1.385517
2003,Florida,Residential carbon dioxide emissions,All Fuels,1.413021
2004,Florida,Residential carbon dioxide emissions,All Fuels,1.550743
2005,Florida,Residential carbon dioxide emissions,All Fuels,1.497873
2006,Florida,Residential carbon dioxide emissions,All Fuels,1.426226
2007,Florida,Residential carbon dioxide emissions,All Fuels,1.318313
2008,Florida,Residential carbon dioxide emissions,All Fuels,1.330955
2009,Florida,Residential carbon dioxide emissions,All Fuels,1.435205
2010,Florida,Residential carbon dioxide emissions,All Fuels,1.619026
2011,Florida,Residential carbon dioxide emissions,All Fuels,1.346976
2012,Florida,Residential carbon dioxide emissions,All Fuels,1.111123
2013,Florida,Residential carbon dioxide emissions,All Fuels,1.145586
2014,Florida,Residential carbon dioxide emissions,All Fuels,1.259394
2015,Florida,Residential carbon dioxide emissions,All Fuels,1.169451
2016,Florida,Residential carbon dioxide emissions,All Fuels,1.191328
2017,Florida,Residential carbon dioxide emissions,All Fuels,1.213889
2018,Florida,Residential carbon dioxide emissions,All Fuels,1.361154
2019,Florida,Residential carbon dioxide emissions,All Fuels,1.305763
2020,Florida,Residential carbon dioxide emissions,All Fuels,1.35487
2021,Florida,Residential carbon dioxide emissions,All Fuels,1.463691
1970,Florida,Commercial carbon dioxide emissions,All Fuels,4.556328
1971,Florida,Commercial carbon dioxide emissions,All Fuels,4.454573
1972,Florida,Commercial carbon dioxide emissions,All Fuels,4.331919
1973,Florida,Commercial carbon dioxide emissions,All Fuels,4.641035
1974,Florida,Commercial carbon dioxide emissions,All Fuels,4.134516
1975,Florida,Commercial carbon dioxide emissions,All Fuels,4.746662
1976,Florida,Commercial carbon dioxide emissions,All Fuels,5.598182
1977,Florida,Commercial carbon dioxide emissions,All Fuels,6.058332
1978,Florida,Commercial carbon dioxide emissions,All Fuels,5.535243
1979,Florida,Commercial carbon dioxide emissions,All Fuels,5.418487
1980,Florida,Commercial carbon dioxide emissions,All Fuels,4.48776
1981,Florida,Commercial carbon dioxide emissions,All Fuels,4.606784
1982,Florida,Commercial carbon dioxide emissions,All Fuels,3.173201
1983,Florida,Commercial carbon dioxide emissions,All Fuels,4.624924
1984,Florida,Commercial carbon dioxide emissions,All Fuels,5.294336
1985,Florida,Commercial carbon dioxide emissions,All Fuels,6.709469
1986,Florida,Commercial carbon dioxide emissions,All Fuels,7.107874
1987,Florida,Commercial carbon dioxide emissions,All Fuels,6.725068
1988,Florida,Commercial carbon dioxide emissions,All Fuels,6.247621
1989,Florida,Commercial carbon dioxide emissions,All Fuels,5.660634
1990,Florida,Commercial carbon dioxide emissions,All Fuels,6.259632
1991,Florida,Commercial carbon dioxide emissions,All Fuels,5.983537
1992,Florida,Commercial carbon dioxide emissions,All Fuels,5.965802
1993,Florida,Commercial carbon dioxide emissions,All Fuels,4.785541
1994,Florida,Commercial carbon dioxide emissions,All Fuels,4.360603
1995,Florida,Commercial carbon dioxide emissions,All Fuels,4.342011
1996,Florida,Commercial carbon dioxide emissions,All Fuels,4.171175
1997,Florida,Commercial carbon dioxide emissions,All Fuels,3.645486
1998,Florida,Commercial carbon dioxide emissions,All Fuels,3.560233
1999,Florida,Commercial carbon dioxide emissions,All Fuels,3.642707
2000,Florida,Commercial carbon dioxide emissions,All Fuels,4.827838
2001,Florida,Commercial carbon dioxide emissions,All Fuels,4.92075
2002,Florida,Commercial carbon dioxide emissions,All Fuels,5.030973
2003,Florida,Commercial carbon dioxide emissions,All Fuels,4.974596
2004,Florida,Commercial carbon dioxide emissions,All Fuels,5.886516
2005,Florida,Commercial carbon dioxide emissions,All Fuels,5.683703
2006,Florida,Commercial carbon dioxide emissions,All Fuels,5.203075
2007,Florida,Commercial carbon dioxide emissions,All Fuels,4.697478
2008,Florida,Commercial carbon dioxide emissions,All Fuels,4.818338
2009,Florida,Commercial carbon dioxide emissions,All Fuels,4.833154
2010,Florida,Commercial carbon dioxide emissions,All Fuels,5.326767
2011,Florida,Commercial carbon dioxide emissions,All Fuels,4.747386
2012,Florida,Commercial carbon dioxide emissions,All Fuels,4.69717
2013,Florida,Commercial carbon dioxide emissions,All Fuels,5.158819
2014,Florida,Commercial carbon dioxide emissions,All Fuels,5.279044
2015,Florida,Commercial carbon dioxide emissions,All Fuels,6.810004
2016,Florida,Commercial carbon dioxide emissions,All Fuels,7.33106
2017,Florida,Commercial carbon dioxide emissions,All Fuels,6.93695
2018,Florida,Commercial carbon dioxide emissions,All Fuels,7.07691
2019,Florida,Commercial carbon dioxide emissions,All Fuels,6.964811
2020,Florida,Commercial carbon dioxide emissions,All Fuels,6.551819
2021,Florida,Commercial carbon dioxide emissions,All Fuels,6.783737
1970,Florida,Residential carbon dioxide emissions,Petroleum,2.1329
1971,Florida,Residential carbon dioxide emissions,Petroleum,2.092312
1972,Florida,Residential carbon dioxide emissions,Petroleum,1.810346
1973,Florida,Residential carbon dioxide emissions,Petroleum,1.821901
1974,Florida,Residential carbon dioxide emissions,Petroleum,1.442952
1975,Florida,Residential carbon dioxide emissions,Petroleum,1.402885
1976,Florida,Residential carbon dioxide emissions,Petroleum,1.693174
1977,Florida,Residential carbon dioxide emissions,Petroleum,1.708801
1978,Florida,Residential carbon dioxide emissions,Petroleum,1.633453
1979,Florida,Residential carbon dioxide emissions,Petroleum,1.403848
1980,Florida,Residential carbon dioxide emissions,Petroleum,1.3862
1981,Florida,Residential carbon dioxide emissions,Petroleum,1.238442
1982,Florida,Residential carbon dioxide emissions,Petroleum,0.876685
1983,Florida,Residential carbon dioxide emissions,Petroleum,0.900679
1984,Florida,Residential carbon dioxide emissions,Petroleum,1.216127
1985,Florida,Residential carbon dioxide emissions,Petroleum,1.363908
1986,Florida,Residential carbon dioxide emissions,Petroleum,1.237227
1987,Florida,Residential carbon dioxide emissions,Petroleum,1.285676
1988,Florida,Residential carbon dioxide emissions,Petroleum,1.124105
1989,Florida,Residential carbon dioxide emissions,Petroleum,0.923676
1990,Florida,Residential carbon dioxide emissions,Petroleum,0.792997
1991,Florida,Residential carbon dioxide emissions,Petroleum,0.830142
1992,Florida,Residential carbon dioxide emissions,Petroleum,0.902588
1993,Florida,Residential carbon dioxide emissions,Petroleum,0.854714
1994,Florida,Residential carbon dioxide emissions,Petroleum,0.737215
1995,Florida,Residential carbon dioxide emissions,Petroleum,0.667326
1996,Florida,Residential carbon dioxide emissions,Petroleum,0.693487
1997,Florida,Residential carbon dioxide emissions,Petroleum,0.634141
1998,Florida,Residential carbon dioxide emissions,Petroleum,0.660724
1999,Florida,Residential carbon dioxide emissions,Petroleum,0.651835
2000,Florida,Residential carbon dioxide emissions,Petroleum,0.629022
2001,Florida,Residential carbon dioxide emissions,Petroleum,0.538158
2002,Florida,Residential carbon dioxide emissions,Petroleum,0.551412
2003,Florida,Residential carbon dioxide emissions,Petroleum,0.534374
2004,Florida,Residential carbon dioxide emissions,Petroleum,0.67743
2005,Florida,Residential carbon dioxide emissions,Petroleum,0.610647
2006,Florida,Residential carbon dioxide emissions,Petroleum,0.570705
2007,Florida,Residential carbon dioxide emissions,Petroleum,0.491
2008,Florida,Residential carbon dioxide emissions,Petroleum,0.478075
2009,Florida,Residential carbon dioxide emissions,Petroleum,0.60317
2010,Florida,Residential carbon dioxide emissions,Petroleum,0.599741
2011,Florida,Residential carbon dioxide emissions,Petroleum,0.463078
2012,Florida,Residential carbon dioxide emissions,Petroleum,0.334639
2013,Florida,Residential carbon dioxide emissions,Petroleum,0.318845
2014,Florida,Residential carbon dioxide emissions,Petroleum,0.351101
2015,Florida,Residential carbon dioxide emissions,Petroleum,0.333949
2016,Florida,Residential carbon dioxide emissions,Petroleum,0.357308
2017,Florida,Residential carbon dioxide emissions,Petroleum,0.397858
2018,Florida,Residential carbon dioxide emissions,Petroleum,0.431525
2019,Florida,Residential carbon dioxide emissions,Petroleum,0.405605
2020,Florida,Residential carbon dioxide emissions,Petroleum,0.413654
2021,Florida,Residential carbon dioxide emissions,Petroleum,0.409883
1970,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.11693
1971,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.289351
1972,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.459121
1973,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.580536
1974,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.415114
1975,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.691242
1976,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.523805
1977,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.009468
1978,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.284589
1979,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.437605
1980,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.215186
1981,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.11132
1982,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.988207
1983,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.061587
1984,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.041386
1985,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.808045
1986,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.744792
1987,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.969756
1988,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.041386
1989,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.887999
1990,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.694635
1991,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.777068
1992,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.925051
1993,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.132422
1994,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.951782
1995,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.077499
1996,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.331269
1997,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.120422
1998,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.015864
1999,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.373122
2000,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.176237
2001,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.777877
2002,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.646095
2003,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.743944
2004,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.004917
2005,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.903481
2006,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.627777
2007,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.650735
2008,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.795161
2009,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.911909
2010,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.262585
2011,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.060565
2012,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.796458
2013,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.078659
2014,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.180537
2015,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.910315
2016,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.792219
2017,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.675712
2018,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.073013
2019,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.911796
2020,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.743172
2021,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.88423
1970,Georgia,Commercial carbon dioxide emissions,All Fuels,3.035494
1971,Georgia,Commercial carbon dioxide emissions,All Fuels,3.257591
1972,Georgia,Commercial carbon dioxide emissions,All Fuels,3.479785
1973,Georgia,Commercial carbon dioxide emissions,All Fuels,3.643875
1974,Georgia,Commercial carbon dioxide emissions,All Fuels,3.3569
1975,Georgia,Commercial carbon dioxide emissions,All Fuels,3.588416
1976,Georgia,Commercial carbon dioxide emissions,All Fuels,3.668594
1977,Georgia,Commercial carbon dioxide emissions,All Fuels,4.099151
1978,Georgia,Commercial carbon dioxide emissions,All Fuels,4.177764
1979,Georgia,Commercial carbon dioxide emissions,All Fuels,4.223999
1980,Georgia,Commercial carbon dioxide emissions,All Fuels,3.781539
1981,Georgia,Commercial carbon dioxide emissions,All Fuels,4.094034
1982,Georgia,Commercial carbon dioxide emissions,All Fuels,3.873614
1983,Georgia,Commercial carbon dioxide emissions,All Fuels,4.634104
1984,Georgia,Commercial carbon dioxide emissions,All Fuels,5.016563
1985,Georgia,Commercial carbon dioxide emissions,All Fuels,4.249932
1986,Georgia,Commercial carbon dioxide emissions,All Fuels,4.134637
1987,Georgia,Commercial carbon dioxide emissions,All Fuels,4.423379
1988,Georgia,Commercial carbon dioxide emissions,All Fuels,4.482298
1989,Georgia,Commercial carbon dioxide emissions,All Fuels,3.962572
1990,Georgia,Commercial carbon dioxide emissions,All Fuels,3.874568
1991,Georgia,Commercial carbon dioxide emissions,All Fuels,3.629438
1992,Georgia,Commercial carbon dioxide emissions,All Fuels,3.971104
1993,Georgia,Commercial carbon dioxide emissions,All Fuels,4.038951
1994,Georgia,Commercial carbon dioxide emissions,All Fuels,3.924231
1995,Georgia,Commercial carbon dioxide emissions,All Fuels,4.144341
1996,Georgia,Commercial carbon dioxide emissions,All Fuels,4.156159
1997,Georgia,Commercial carbon dioxide emissions,All Fuels,4.079762
1998,Georgia,Commercial carbon dioxide emissions,All Fuels,3.676356
1999,Georgia,Commercial carbon dioxide emissions,All Fuels,3.280382
2000,Georgia,Commercial carbon dioxide emissions,All Fuels,4.156549
2001,Georgia,Commercial carbon dioxide emissions,All Fuels,3.78229
2002,Georgia,Commercial carbon dioxide emissions,All Fuels,3.373998
2003,Georgia,Commercial carbon dioxide emissions,All Fuels,3.42876
2004,Georgia,Commercial carbon dioxide emissions,All Fuels,3.798068
2005,Georgia,Commercial carbon dioxide emissions,All Fuels,3.617415
2006,Georgia,Commercial carbon dioxide emissions,All Fuels,3.21275
2007,Georgia,Commercial carbon dioxide emissions,All Fuels,3.249876
2008,Georgia,Commercial carbon dioxide emissions,All Fuels,3.416779
2009,Georgia,Commercial carbon dioxide emissions,All Fuels,3.545416
2010,Georgia,Commercial carbon dioxide emissions,All Fuels,4.021415
2011,Georgia,Commercial carbon dioxide emissions,All Fuels,3.781451
2012,Georgia,Commercial carbon dioxide emissions,All Fuels,3.65111
2013,Georgia,Commercial carbon dioxide emissions,All Fuels,3.978651
2014,Georgia,Commercial carbon dioxide emissions,All Fuels,4.1148
2015,Georgia,Commercial carbon dioxide emissions,All Fuels,4.649115
2016,Georgia,Commercial carbon dioxide emissions,All Fuels,4.591944
2017,Georgia,Commercial carbon dioxide emissions,All Fuels,4.420519
2018,Georgia,Commercial carbon dioxide emissions,All Fuels,4.812124
2019,Georgia,Commercial carbon dioxide emissions,All Fuels,4.498613
2020,Georgia,Commercial carbon dioxide emissions,All Fuels,4.364651
2021,Georgia,Commercial carbon dioxide emissions,All Fuels,4.619526
1970,Georgia,Transportation carbon dioxide emissions,Petroleum,28.022679
1971,Georgia,Transportation carbon dioxide emissions,Petroleum,30.276886
1972,Georgia,Transportation carbon dioxide emissions,Petroleum,32.282085
1973,Georgia,Transportation carbon dioxide emissions,Petroleum,35.798695
1974,Georgia,Transportation carbon dioxide emissions,Petroleum,34.473132
